"age;""job"";""marital"";""education"";""default"";""balance"";""housing"";""loan"";""contact"";""day"";""month"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""y"""
"33;""technician"";""divorced"";""secondary"";""no"";140;""yes"";""no"";""unknown"";5;""may"";227;1;-1;0;""unknown"";""no"""
"50;""management"";""single"";""tertiary"";""no"";297;""yes"";""no"";""unknown"";5;""may"";119;1;-1;0;""unknown"";""no"""
"39;""blue-collar"";""married"";""primary"";""no"";279;""yes"";""no"";""unknown"";5;""may"";361;1;-1;0;""unknown"";""no"""
"30;""technician"";""single"";""secondary"";""no"";2573;""yes"";""no"";""unknown"";5;""may"";67;2;-1;0;""unknown"";""no"""
"36;""services"";""married"";""secondary"";""no"";143;""yes"";""yes"";""unknown"";5;""may"";350;1;-1;0;""unknown"";""no"""
"40;""blue-collar"";""married"";""secondary"";""no"";475;""yes"";""no"";""unknown"";5;""may"";332;2;-1;0;""unknown"";""no"""
"37;""technician"";""married"";""secondary"";""no"";275;""yes"";""no"";""unknown"";5;""may"";132;1;-1;0;""unknown"";""no"""
"42;""management"";""divorced"";""tertiary"";""no"";742;""yes"";""no"";""unknown"";5;""may"";58;3;-1;0;""unknown"";""no"""
"41;""entrepreneur"";""married"";""primary"";""no"";236;""yes"";""no"";""unknown"";5;""may"";151;1;-1;0;""unknown"";""no"""
"30;""student"";""single"";""tertiary"";""no"";25;""yes"";""no"";""unknown"";5;""may"";89;2;-1;0;""unknown"";""no"""
"41;""blue-collar"";""married"";""primary"";""no"";183;""yes"";""yes"";""unknown"";5;""may"";110;2;-1;0;""unknown"";""no"""
"40;""blue-collar"";""married"";""primary"";""no"";0;""yes"";""no"";""unknown"";5;""may"";463;1;-1;0;""unknown"";""no"""
"42;""management"";""single"";""tertiary"";""no"";0;""yes"";""yes"";""unknown"";5;""may"";562;2;-1;0;""unknown"";""yes"""
"40;""blue-collar"";""divorced"";""primary"";""no"";0;""yes"";""no"";""unknown"";5;""may"";962;1;-1;0;""unknown"";""no"""
"59;""retired"";""married"";""secondary"";""no"";319;""yes"";""no"";""unknown"";5;""may"";143;3;-1;0;""unknown"";""no"""
"39;""services"";""divorced"";""secondary"";""no"";-185;""yes"";""no"";""unknown"";5;""may"";189;3;-1;0;""unknown"";""no"""
"49;""services"";""married"";""secondary"";""no"";47;""no"";""no"";""unknown"";5;""may"";234;2;-1;0;""unknown"";""no"""
"38;""services"";""single"";""secondary"";""no"";570;""yes"";""no"";""unknown"";5;""may"";75;2;-1;0;""unknown"";""no"""
"36;""self-employed"";""married"";""tertiary"";""no"";19;""no"";""no"";""unknown"";5;""may"";189;2;-1;0;""unknown"";""no"""
"50;""blue-collar"";""married"";""primary"";""no"";61;""yes"";""no"";""unknown"";5;""may"";621;3;-1;0;""unknown"";""no"""
"41;""admin."";""married"";""secondary"";""no"";-62;""yes"";""yes"";""unknown"";5;""may"";55;2;-1;0;""unknown"";""no"""
"54;""technician"";""married"";""tertiary"";""no"";258;""no"";""no"";""unknown"";5;""may"";310;4;-1;0;""unknown"";""no"""
"58;""blue-collar"";""married"";""primary"";""no"";76;""yes"";""no"";""unknown"";5;""may"";156;2;-1;0;""unknown"";""no"""
"30;""blue-collar"";""single"";""secondary"";""no"";0;""yes"";""no"";""unknown"";5;""may"";5;2;-1;0;""unknown"";""no"""
"33;""admin."";""single"";""secondary"";""no"";352;""yes"";""no"";""unknown"";5;""may"";225;2;-1;0;""unknown"";""no"""
"50;""technician"";""single"";""tertiary"";""no"";339;""yes"";""no"";""unknown"";5;""may"";2;3;-1;0;""unknown"";""no"""
"32;""blue-collar"";""married"";""secondary"";""no"";1331;""yes"";""no"";""unknown"";5;""may"";286;2;-1;0;""unknown"";""no"""
"40;""self-employed"";""married"";""secondary"";""no"";672;""yes"";""no"";""unknown"";5;""may"";164;2;-1;0;""unknown"";""no"""
"37;""management"";""married"";""tertiary"";""no"";58;""yes"";""no"";""unknown"";5;""may"";98;2;-1;0;""unknown"";""no"""
"54;""technician"";""single"";""unknown"";""no"";447;""yes"";""no"";""unknown"";5;""may"";742;2;-1;0;""unknown"";""no"""
"24;""student"";""single"";""secondary"";""no"";423;""yes"";""no"";""unknown"";5;""may"";226;3;-1;0;""unknown"";""no"""
"54;""management"";""married"";""tertiary"";""no"";0;""no"";""no"";""unknown"";5;""may"";120;2;-1;0;""unknown"";""no"""
"56;""technician"";""divorced"";""primary"";""no"";13;""yes"";""no"";""unknown"";5;""may"";357;2;-1;0;""unknown"";""no"""
"31;""blue-collar"";""single"";""secondary"";""no"";3;""yes"";""no"";""unknown"";5;""may"";200;2;-1;0;""unknown"";""no"""
"51;""admin."";""married"";""secondary"";""no"";531;""yes"";""no"";""unknown"";5;""may"";267;2;-1;0;""unknown"";""no"""
"50;""technician"";""married"";""secondary"";""no"";1234;""yes"";""no"";""unknown"";5;""may"";205;2;-1;0;""unknown"";""no"""
"55;""blue-collar"";""married"";""secondary"";""no"";89;""yes"";""no"";""unknown"";5;""may"";106;3;-1;0;""unknown"";""no"""
"44;""blue-collar"";""married"";""secondary"";""no"";129;""yes"";""yes"";""unknown"";5;""may"";189;2;-1;0;""unknown"";""no"""
"55;""services"";""divorced"";""primary"";""no"";96;""yes"";""yes"";""unknown"";5;""may"";311;2;-1;0;""unknown"";""no"""
"37;""services"";""divorced"";""secondary"";""no"";398;""yes"";""yes"";""unknown"";5;""may"";214;2;-1;0;""unknown"";""no"""
"33;""admin."";""single"";""tertiary"";""no"";193;""no"";""no"";""unknown"";5;""may"";132;2;-1;0;""unknown"";""no"""
"46;""admin."";""married"";""secondary"";""no"";-358;""yes"";""no"";""unknown"";5;""may"";358;2;-1;0;""unknown"";""no"""
"36;""blue-collar"";""married"";""secondary"";""no"";539;""yes"";""yes"";""unknown"";5;""may"";453;2;-1;0;""unknown"";""no"""
"51;""technician"";""single"";""secondary"";""no"";0;""yes"";""no"";""unknown"";5;""may"";364;2;-1;0;""unknown"";""no"""
"42;""blue-collar"";""married"";""secondary"";""no"";490;""yes"";""no"";""unknown"";5;""may"";386;2;-1;0;""unknown"";""no"""
"49;""blue-collar"";""married"";""unknown"";""no"";403;""yes"";""no"";""unknown"";5;""may"";241;2;-1;0;""unknown"";""no"""
"48;""management"";""married"";""secondary"";""no"";161;""yes"";""no"";""unknown"";5;""may"";224;3;-1;0;""unknown"";""no"""
"32;""technician"";""divorced"";""tertiary"";""no"";2558;""no"";""no"";""unknown"";5;""may"";148;2;-1;0;""unknown"";""no"""
"31;""admin."";""single"";""secondary"";""no"";98;""yes"";""no"";""unknown"";5;""may"";196;2;-1;0;""unknown"";""no"""
"55;""management"";""single"";""tertiary"";""no"";115;""no"";""no"";""unknown"";5;""may"";111;4;-1;0;""unknown"";""no"""
"40;""blue-collar"";""single"";""secondary"";""no"";436;""yes"";""no"";""unknown"";5;""may"";231;3;-1;0;""unknown"";""no"""
"41;""blue-collar"";""married"";""secondary"";""no"";290;""yes"";""no"";""unknown"";5;""may"";240;2;-1;0;""unknown"";""no"""
"48;""blue-collar"";""married"";""secondary"";""no"";1;""no"";""no"";""unknown"";5;""may"";669;3;-1;0;""unknown"";""no"""
"30;""blue-collar"";""single"";""secondary"";""no"";-457;""yes"";""no"";""unknown"";5;""may"";143;2;-1;0;""unknown"";""no"""
"58;""management"";""single"";""tertiary"";""no"";1387;""yes"";""no"";""unknown"";5;""may"";174;5;-1;0;""unknown"";""no"""
"45;""management"";""divorced"";""tertiary"";""no"";24598;""yes"";""no"";""unknown"";5;""may"";313;3;-1;0;""unknown"";""no"""
"53;""technician"";""married"";""secondary"";""no"";56;""yes"";""yes"";""unknown"";5;""may"";152;2;-1;0;""unknown"";""no"""
"51;""admin."";""single"";""secondary"";""yes"";-2;""no"";""no"";""unknown"";5;""may"";402;3;-1;0;""unknown"";""no"""
"32;""services"";""single"";""secondary"";""no"";121;""yes"";""no"";""unknown"";5;""may"";213;2;-1;0;""unknown"";""no"""
"41;""blue-collar"";""single"";""secondary"";""no"";842;""yes"";""no"";""unknown"";5;""may"";144;3;-1;0;""unknown"";""no"""
"40;""blue-collar"";""divorced"";""secondary"";""no"";-333;""yes"";""no"";""unknown"";5;""may"";183;2;-1;0;""unknown"";""no"""
"50;""blue-collar"";""married"";""primary"";""no"";1533;""yes"";""no"";""unknown"";5;""may"";325;2;-1;0;""unknown"";""no"""
"34;""management"";""married"";""tertiary"";""no"";46;""yes"";""no"";""unknown"";5;""may"";39;4;-1;0;""unknown"";""no"""
"39;""blue-collar"";""married"";""primary"";""no"";-100;""yes"";""no"";""unknown"";5;""may"";680;2;-1;0;""unknown"";""no"""
"44;""services"";""married"";""tertiary"";""no"";510;""yes"";""no"";""unknown"";5;""may"";421;4;-1;0;""unknown"";""no"""
"46;""management"";""single"";""tertiary"";""no"";187;""yes"";""no"";""unknown"";5;""may"";113;2;-1;0;""unknown"";""no"""
"45;""blue-collar"";""married"";""secondary"";""no"";66;""yes"";""no"";""unknown"";5;""may"";808;2;-1;0;""unknown"";""no"""
"34;""admin."";""married"";""secondary"";""no"";560;""yes"";""no"";""unknown"";5;""may"";198;3;-1;0;""unknown"";""no"""
"36;""blue-collar"";""married"";""secondary"";""no"";0;""yes"";""no"";""unknown"";5;""may"";195;2;-1;0;""unknown"";""no"""
"59;""unknown"";""divorced"";""unknown"";""no"";27;""no"";""no"";""unknown"";5;""may"";347;3;-1;0;""unknown"";""no"""
"44;""blue-collar"";""single"";""secondary"";""no"";34;""yes"";""no"";""unknown"";5;""may"";404;4;-1;0;""unknown"";""no"""
"33;""entrepreneur"";""single"";""tertiary"";""no"";1068;""yes"";""no"";""unknown"";5;""may"";396;2;-1;0;""unknown"";""no"""
"40;""blue-collar"";""married"";""secondary"";""no"";211;""yes"";""no"";""unknown"";5;""may"";216;4;-1;0;""unknown"";""no"""
"46;""admin."";""single"";""tertiary"";""no"";377;""yes"";""no"";""unknown"";5;""may"";98;2;-1;0;""unknown"";""no"""
"48;""management"";""married"";""tertiary"";""no"";263;""yes"";""no"";""unknown"";5;""may"";350;2;-1;0;""unknown"";""no"""
"42;""services"";""married"";""secondary"";""no"";1263;""yes"";""no"";""unknown"";6;""may"";114;2;-1;0;""unknown"";""no"""
"27;""services"";""married"";""secondary"";""no"";8;""yes"";""no"";""unknown"";6;""may"";88;3;-1;0;""unknown"";""no"""
"46;""technician"";""married"";""tertiary"";""no"";841;""yes"";""no"";""unknown"";6;""may"";158;1;-1;0;""unknown"";""no"""
"43;""management"";""divorced"";""tertiary"";""no"";1;""yes"";""no"";""unknown"";6;""may"";306;1;-1;0;""unknown"";""no"""
"38;""admin."";""divorced"";""tertiary"";""no"";86;""yes"";""no"";""unknown"";6;""may"";218;1;-1;0;""unknown"";""no"""
"23;""student"";""single"";""secondary"";""no"";157;""yes"";""no"";""unknown"";6;""may"";54;1;-1;0;""unknown"";""no"""
"34;""services"";""married"";""secondary"";""no"";22;""yes"";""no"";""unknown"";6;""may"";344;1;-1;0;""unknown"";""no"""
"25;""admin."";""single"";""secondary"";""no"";122;""yes"";""no"";""unknown"";6;""may"";286;1;-1;0;""unknown"";""no"""
"48;""blue-collar"";""married"";""unknown"";""no"";131;""yes"";""no"";""unknown"";6;""may"";189;1;-1;0;""unknown"";""no"""
"49;""blue-collar"";""single"";""secondary"";""no"";143;""yes"";""no"";""unknown"";6;""may"";83;1;-1;0;""unknown"";""no"""
"38;""admin."";""single"";""secondary"";""no"";393;""no"";""no"";""unknown"";6;""may"";184;2;-1;0;""unknown"";""no"""
"43;""blue-collar"";""married"";""primary"";""no"";98;""yes"";""no"";""unknown"";6;""may"";235;1;-1;0;""unknown"";""no"""
"33;""management"";""married"";""tertiary"";""no"";0;""yes"";""no"";""unknown"";6;""may"";290;1;-1;0;""unknown"";""no"""
"38;""blue-collar"";""married"";""secondary"";""no"";757;""yes"";""no"";""unknown"";6;""may"";133;1;-1;0;""unknown"";""no"""
"49;""services"";""married"";""secondary"";""no"";245;""yes"";""yes"";""unknown"";6;""may"";318;1;-1;0;""unknown"";""no"""
"40;""management"";""married"";""secondary"";""no"";8486;""no"";""no"";""unknown"";6;""may"";260;3;-1;0;""unknown"";""no"""
"43;""admin."";""married"";""unknown"";""no"";350;""no"";""no"";""unknown"";6;""may"";437;1;-1;0;""unknown"";""no"""
"58;""services"";""married"";""secondary"";""no"";1667;""yes"";""yes"";""unknown"";6;""may"";85;1;-1;0;""unknown"";""no"""
"32;""unemployed"";""married"";""secondary"";""no"";10;""yes"";""no"";""unknown"";6;""may"";501;4;-1;0;""unknown"";""no"""
"56;""management"";""married"";""tertiary"";""no"";830;""yes"";""yes"";""unknown"";6;""may"";1201;1;-1;0;""unknown"";""yes"""
"27;""admin."";""married"";""secondary"";""no"";4;""yes"";""no"";""unknown"";6;""may"";243;1;-1;0;""unknown"";""no"""
"43;""blue-collar"";""married"";""secondary"";""no"";1205;""yes"";""no"";""unknown"";6;""may"";769;2;-1;0;""unknown"";""no"""
"40;""admin."";""single"";""secondary"";""no"";263;""yes"";""no"";""unknown"";6;""may"";231;1;-1;0;""unknown"";""no"""
"47;""blue-collar"";""married"";""primary"";""no"";206;""yes"";""no"";""unknown"";6;""may"";152;1;-1;0;""unknown"";""no"""
"42;""housemaid"";""married"";""primary"";""no"";17;""yes"";""no"";""unknown"";6;""may"";124;1;-1;0;""unknown"";""no"""
"29;""self-employed"";""single"";""tertiary"";""no"";16;""yes"";""no"";""unknown"";6;""may"";43;1;-1;0;""unknown"";""no"""
"52;""technician"";""married"";""unknown"";""no"";7;""no"";""no"";""unknown"";6;""may"";203;2;-1;0;""unknown"";""no"""
"50;""management"";""married"";""tertiary"";""no"";0;""no"";""no"";""unknown"";6;""may"";326;1;-1;0;""unknown"";""no"""
"46;""blue-collar"";""divorced"";""primary"";""no"";1927;""yes"";""no"";""unknown"";6;""may"";241;3;-1;0;""unknown"";""no"""
"46;""blue-collar"";""married"";""secondary"";""no"";1660;""yes"";""no"";""unknown"";6;""may"";259;1;-1;0;""unknown"";""no"""
"32;""services"";""single"";""secondary"";""no"";406;""yes"";""no"";""unknown"";6;""may"";227;1;-1;0;""unknown"";""no"""
"39;""admin."";""single"";""secondary"";""no"";-25;""yes"";""no"";""unknown"";6;""may"";576;1;-1;0;""unknown"";""no"""
"48;""admin."";""married"";""secondary"";""no"";182;""yes"";""no"";""unknown"";6;""may"";180;2;-1;0;""unknown"";""no"""
"36;""entrepreneur"";""married"";""tertiary"";""no"";1169;""yes"";""no"";""unknown"";6;""may"";168;2;-1;0;""unknown"";""no"""
"34;""admin."";""divorced"";""secondary"";""no"";67;""yes"";""no"";""unknown"";6;""may"";90;1;-1;0;""unknown"";""no"""
"40;""technician"";""married"";""secondary"";""no"";77;""no"";""no"";""unknown"";6;""may"";505;1;-1;0;""unknown"";""no"""
"43;""unemployed"";""married"";""secondary"";""no"";0;""yes"";""no"";""unknown"";6;""may"";245;1;-1;0;""unknown"";""no"""
"32;""management"";""single"";""tertiary"";""no"";151;""yes"";""no"";""unknown"";6;""may"";118;1;-1;0;""unknown"";""no"""
"43;""management"";""married"";""secondary"";""no"";375;""yes"";""no"";""unknown"";6;""may"";196;2;-1;0;""unknown"";""no"""
"39;""services"";""married"";""secondary"";""no"";1142;""yes"";""no"";""unknown"";6;""may"";276;1;-1;0;""unknown"";""no"""
"54;""blue-collar"";""married"";""primary"";""no"";2102;""yes"";""no"";""unknown"";6;""may"";76;1;-1;0;""unknown"";""no"""
"55;""admin."";""married"";""secondary"";""no"";131;""yes"";""no"";""unknown"";6;""may"";744;1;-1;0;""unknown"";""no"""
"42;""management"";""married"";""tertiary"";""no"";1680;""yes"";""no"";""unknown"";6;""may"";765;1;-1;0;""unknown"";""no"""
"35;""management"";""single"";""tertiary"";""no"";560;""yes"";""no"";""unknown"";6;""may"";181;1;-1;0;""unknown"";""no"""
"35;""admin."";""married"";""secondary"";""no"";530;""yes"";""no"";""unknown"";6;""may"";149;1;-1;0;""unknown"";""no"""
"34;""technician"";""single"";""tertiary"";""no"";242;""yes"";""no"";""unknown"";6;""may"";112;1;-1;0;""unknown"";""no"""
"24;""self-employed"";""single"";""secondary"";""no"";0;""yes"";""no"";""unknown"";6;""may"";278;1;-1;0;""unknown"";""no"""
"39;""technician"";""single"";""unknown"";""no"";45248;""yes"";""no"";""unknown"";6;""may"";1623;1;-1;0;""unknown"";""yes"""
"50;""self-employed"";""married"";""unknown"";""no"";-84;""yes"";""no"";""unknown"";6;""may"";101;1;-1;0;""unknown"";""no"""
"50;""technician"";""married"";""secondary"";""no"";797;""yes"";""no"";""unknown"";6;""may"";354;1;-1;0;""unknown"";""no"""
"40;""services"";""married"";""secondary"";""no"";71;""no"";""no"";""unknown"";6;""may"";79;1;-1;0;""unknown"";""no"""
"46;""management"";""divorced"";""unknown"";""no"";2;""yes"";""no"";""unknown"";6;""may"";187;1;-1;0;""unknown"";""no"""
"37;""management"";""married"";""tertiary"";""no"";231;""yes"";""yes"";""unknown"";6;""may"";451;2;-1;0;""unknown"";""no"""
"34;""blue-collar"";""married"";""secondary"";""no"";270;""yes"";""yes"";""unknown"";6;""may"";159;1;-1;0;""unknown"";""no"""
"40;""admin."";""single"";""secondary"";""no"";-109;""yes"";""yes"";""unknown"";6;""may"";170;1;-1;0;""unknown"";""no"""
"58;""blue-collar"";""divorced"";""secondary"";""no"";-11;""no"";""no"";""unknown"";6;""may"";112;1;-1;0;""unknown"";""no"""
"39;""unemployed"";""married"";""primary"";""no"";408;""yes"";""no"";""unknown"";6;""may"";53;1;-1;0;""unknown"";""no"""
"36;""services"";""single"";""primary"";""no"";58;""yes"";""no"";""unknown"";6;""may"";134;1;-1;0;""unknown"";""no"""
"39;""housemaid"";""single"";""primary"";""no"";109;""yes"";""no"";""unknown"";6;""may"";699;3;-1;0;""unknown"";""no"""
"39;""blue-collar"";""married"";""secondary"";""no"";983;""yes"";""no"";""unknown"";6;""may"";97;1;-1;0;""unknown"";""no"""
"34;""admin."";""married"";""secondary"";""no"";869;""no"";""no"";""unknown"";6;""may"";1677;1;-1;0;""unknown"";""yes"""
"40;""blue-collar"";""married"";""primary"";""no"";668;""yes"";""no"";""unknown"";6;""may"";283;2;-1;0;""unknown"";""no"""
"31;""management"";""single"";""secondary"";""no"";301;""yes"";""no"";""unknown"";6;""may"";82;1;-1;0;""unknown"";""no"""
"39;""management"";""single"";""secondary"";""no"";1877;""yes"";""no"";""unknown"";6;""may"";185;1;-1;0;""unknown"";""no"""
"41;""technician"";""married"";""secondary"";""no"";767;""yes"";""yes"";""unknown"";6;""may"";204;1;-1;0;""unknown"";""no"""
"43;""blue-collar"";""married"";""secondary"";""no"";0;""no"";""no"";""unknown"";6;""may"";187;1;-1;0;""unknown"";""no"""
"30;""services"";""single"";""secondary"";""no"";209;""yes"";""no"";""unknown"";6;""may"";30;2;-1;0;""unknown"";""no"""
"54;""management"";""divorced"";""primary"";""no"";0;""no"";""no"";""unknown"";6;""may"";472;1;-1;0;""unknown"";""no"""
"43;""blue-collar"";""divorced"";""secondary"";""no"";110;""yes"";""yes"";""unknown"";6;""may"";448;1;-1;0;""unknown"";""no"""
"47;""technician"";""married"";""unknown"";""no"";178;""yes"";""no"";""unknown"";6;""may"";169;1;-1;0;""unknown"";""no"""
"32;""technician"";""married"";""secondary"";""no"";0;""yes"";""no"";""unknown"";6;""may"";176;2;-1;0;""unknown"";""no"""
"29;""blue-collar"";""married"";""secondary"";""no"";1;""yes"";""no"";""unknown"";6;""may"";215;1;-1;0;""unknown"";""no"""
"36;""blue-collar"";""married"";""secondary"";""no"";0;""yes"";""no"";""unknown"";6;""may"";337;1;-1;0;""unknown"";""no"""
"50;""blue-collar"";""divorced"";""secondary"";""no"";41;""yes"";""no"";""unknown"";6;""may"";190;1;-1;0;""unknown"";""no"""
"44;""blue-collar"";""married"";""secondary"";""no"";-99;""yes"";""no"";""unknown"";6;""may"";111;2;-1;0;""unknown"";""no"""
"37;""technician"";""single"";""secondary"";""no"";17;""yes"";""no"";""unknown"";6;""may"";164;1;-1;0;""unknown"";""no"""
"46;""admin."";""married"";""primary"";""no"";276;""yes"";""yes"";""unknown"";6;""may"";157;2;-1;0;""unknown"";""no"""
"32;""technician"";""single"";""unknown"";""no"";-170;""no"";""no"";""unknown"";6;""may"";46;1;-1;0;""unknown"";""no"""
"41;""blue-collar"";""married"";""secondary"";""no"";946;""yes"";""no"";""unknown"";6;""may"";325;1;-1;0;""unknown"";""no"""
"45;""blue-collar"";""married"";""primary"";""no"";1297;""yes"";""no"";""unknown"";6;""may"";233;2;-1;0;""unknown"";""no"""
"60;""retired"";""married"";""secondary"";""yes"";15;""no"";""no"";""unknown"";6;""may"";80;1;-1;0;""unknown"";""no"""
"55;""unemployed"";""divorced"";""secondary"";""no"";387;""yes"";""no"";""unknown"";6;""may"";918;1;-1;0;""unknown"";""yes"""
"41;""blue-collar"";""married"";""primary"";""no"";0;""yes"";""yes"";""unknown"";6;""may"";238;1;-1;0;""unknown"";""no"""
"50;""management"";""divorced"";""secondary"";""no"";1716;""yes"";""no"";""unknown"";6;""may"";82;1;-1;0;""unknown"";""no"""
