age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
50.0000,technician,married,secondary,no,416.0000,yes,no,unknown,5.0000,jun,494.0000,5.0000,-1.0000,0.0000,unknown,yes
45.0000,blue-collar,divorced,primary,no,844.0000,no,no,unknown,5.0000,jun,1018.0000,3.0000,-1.0000,0.0000,unknown,yes
35.0000,blue-collar,married,secondary,no,860.0000,yes,no,unknown,5.0000,jun,884.0000,4.0000,-1.0000,0.0000,unknown,yes
26.0000,technician,single,secondary,no,639.0000,yes,no,unknown,6.0000,jun,709.0000,5.0000,-1.0000,0.0000,unknown,yes
26.0000,admin.,married,secondary,no,710.0000,yes,yes,unknown,6.0000,jun,1276.0000,2.0000,-1.0000,0.0000,unknown,yes
37.0000,blue-collar,married,unknown,no,1508.0000,no,yes,unknown,6.0000,jun,381.0000,2.0000,-1.0000,0.0000,unknown,yes
38.0000,management,single,tertiary,no,619.0000,yes,no,unknown,6.0000,jun,460.0000,4.0000,-1.0000,0.0000,unknown,yes
37.0000,services,divorced,secondary,no,319.0000,yes,no,unknown,6.0000,jun,467.0000,3.0000,-1.0000,0.0000,unknown,yes
53.0000,technician,married,secondary,no,480.0000,no,no,unknown,6.0000,jun,648.0000,2.0000,-1.0000,0.0000,unknown,yes
35.0000,management,single,tertiary,no,68.0000,no,no,unknown,6.0000,jun,1085.0000,1.0000,-1.0000,0.0000,unknown,yes
28.0000,blue-collar,married,secondary,no,2788.0000,yes,no,unknown,6.0000,jun,369.0000,2.0000,-1.0000,0.0000,unknown,yes
50.0000,services,married,secondary,no,1595.0000,no,no,unknown,9.0000,jun,882.0000,1.0000,-1.0000,0.0000,unknown,yes
43.0000,management,single,tertiary,no,1046.0000,no,no,unknown,9.0000,jun,901.0000,1.0000,-1.0000,0.0000,unknown,yes
58.0000,self-employed,divorced,tertiary,no,1382.0000,no,no,unknown,9.0000,jun,700.0000,1.0000,-1.0000,0.0000,unknown,yes
38.0000,technician,married,primary,no,217.0000,yes,no,unknown,9.0000,jun,491.0000,6.0000,-1.0000,0.0000,unknown,yes
48.0000,blue-collar,divorced,primary,no,183.0000,no,no,unknown,9.0000,jun,940.0000,1.0000,-1.0000,0.0000,unknown,yes
58.0000,blue-collar,married,secondary,no,25.0000,no,no,unknown,9.0000,jun,486.0000,3.0000,-1.0000,0.0000,unknown,yes
36.0000,self-employed,single,tertiary,no,4844.0000,no,no,unknown,9.0000,jun,1137.0000,3.0000,-1.0000,0.0000,unknown,yes
42.0000,entrepreneur,married,tertiary,no,5345.0000,no,no,unknown,11.0000,jun,878.0000,3.0000,-1.0000,0.0000,unknown,yes
41.0000,admin.,single,secondary,no,812.0000,no,yes,unknown,11.0000,jun,583.0000,4.0000,-1.0000,0.0000,unknown,yes
42.0000,admin.,married,secondary,no,105.0000,no,no,unknown,11.0000,jun,1159.0000,4.0000,-1.0000,0.0000,unknown,yes
39.0000,management,married,tertiary,no,-190.0000,no,yes,unknown,11.0000,jun,893.0000,8.0000,-1.0000,0.0000,unknown,yes
57.0000,housemaid,married,primary,no,625.0000,no,yes,unknown,11.0000,jun,867.0000,1.0000,-1.0000,0.0000,unknown,yes
52.0000,retired,married,unknown,no,293.0000,no,no,unknown,11.0000,jun,706.0000,1.0000,-1.0000,0.0000,unknown,yes
59.0000,retired,married,unknown,no,1033.0000,no,no,unknown,11.0000,jun,1199.0000,1.0000,-1.0000,0.0000,unknown,yes
56.0000,blue-collar,married,secondary,no,1210.0000,no,no,unknown,11.0000,jun,935.0000,1.0000,-1.0000,0.0000,unknown,yes
49.0000,management,married,tertiary,no,64.0000,no,no,unknown,11.0000,jun,586.0000,1.0000,-1.0000,0.0000,unknown,yes
35.0000,blue-collar,divorced,unknown,no,164.0000,no,no,unknown,11.0000,jun,967.0000,2.0000,-1.0000,0.0000,unknown,yes
36.0000,unemployed,married,secondary,no,1766.0000,no,no,unknown,11.0000,jun,595.0000,2.0000,-1.0000,0.0000,unknown,yes
40.0000,admin.,single,tertiary,no,1248.0000,no,no,unknown,11.0000,jun,1290.0000,2.0000,-1.0000,0.0000,unknown,yes
55.0000,blue-collar,married,secondary,no,0.0000,no,no,unknown,12.0000,jun,614.0000,2.0000,-1.0000,0.0000,unknown,yes
58.0000,admin.,married,secondary,no,826.0000,no,no,unknown,12.0000,jun,885.0000,1.0000,-1.0000,0.0000,unknown,yes
39.0000,self-employed,married,tertiary,no,2630.0000,no,no,unknown,12.0000,jun,651.0000,5.0000,-1.0000,0.0000,unknown,yes
40.0000,management,married,secondary,no,406.0000,yes,no,unknown,12.0000,jun,577.0000,2.0000,-1.0000,0.0000,unknown,yes
35.0000,blue-collar,married,tertiary,no,2999.0000,no,no,unknown,12.0000,jun,1141.0000,6.0000,-1.0000,0.0000,unknown,yes
48.0000,blue-collar,married,secondary,no,1000.0000,yes,no,unknown,12.0000,jun,1268.0000,2.0000,-1.0000,0.0000,unknown,yes
24.0000,blue-collar,single,secondary,yes,-203.0000,yes,no,unknown,12.0000,jun,465.0000,3.0000,-1.0000,0.0000,unknown,yes
49.0000,blue-collar,married,primary,no,361.0000,yes,no,unknown,16.0000,jun,513.0000,2.0000,-1.0000,0.0000,unknown,yes
36.0000,blue-collar,married,secondary,no,274.0000,yes,no,unknown,16.0000,jun,686.0000,11.0000,-1.0000,0.0000,unknown,yes
52.0000,retired,divorced,tertiary,no,3687.0000,yes,yes,unknown,16.0000,jun,741.0000,4.0000,-1.0000,0.0000,unknown,yes
42.0000,entrepreneur,single,unknown,no,323.0000,no,no,unknown,16.0000,jun,617.0000,1.0000,-1.0000,0.0000,unknown,yes
36.0000,services,married,secondary,no,981.0000,no,no,unknown,16.0000,jun,1093.0000,1.0000,-1.0000,0.0000,unknown,yes
36.0000,blue-collar,divorced,secondary,no,638.0000,yes,no,unknown,16.0000,jun,1395.0000,2.0000,-1.0000,0.0000,unknown,yes
48.0000,unemployed,single,tertiary,no,3229.0000,no,no,unknown,16.0000,jun,1089.0000,1.0000,-1.0000,0.0000,unknown,yes
51.0000,management,single,secondary,no,1610.0000,yes,no,unknown,16.0000,jun,1248.0000,3.0000,-1.0000,0.0000,unknown,yes
51.0000,blue-collar,married,secondary,no,33.0000,no,yes,unknown,16.0000,jun,721.0000,3.0000,-1.0000,0.0000,unknown,yes
46.0000,technician,married,secondary,no,536.0000,yes,no,unknown,16.0000,jun,750.0000,2.0000,-1.0000,0.0000,unknown,yes
37.0000,management,married,tertiary,no,0.0000,no,no,unknown,16.0000,jun,637.0000,6.0000,-1.0000,0.0000,unknown,yes
47.0000,management,married,secondary,no,2892.0000,no,no,unknown,17.0000,jun,556.0000,1.0000,-1.0000,0.0000,unknown,yes
40.0000,technician,divorced,tertiary,no,0.0000,no,no,unknown,17.0000,jun,522.0000,1.0000,-1.0000,0.0000,unknown,yes
38.0000,student,single,tertiary,no,3316.0000,no,no,unknown,17.0000,jun,1345.0000,3.0000,-1.0000,0.0000,unknown,yes
40.0000,management,married,secondary,no,106.0000,no,no,unknown,17.0000,jun,676.0000,2.0000,-1.0000,0.0000,unknown,yes
39.0000,blue-collar,married,primary,no,2303.0000,yes,no,unknown,17.0000,jun,775.0000,3.0000,-1.0000,0.0000,unknown,yes
39.0000,self-employed,single,tertiary,no,426.0000,no,no,unknown,18.0000,jun,1029.0000,1.0000,-1.0000,0.0000,unknown,yes
51.0000,services,divorced,secondary,no,9.0000,no,no,unknown,18.0000,jun,371.0000,2.0000,-1.0000,0.0000,unknown,yes
27.0000,admin.,married,secondary,no,-97.0000,yes,no,unknown,18.0000,jun,1528.0000,2.0000,-1.0000,0.0000,unknown,yes
42.0000,blue-collar,single,primary,no,4930.0000,no,no,unknown,18.0000,jun,973.0000,1.0000,-1.0000,0.0000,unknown,yes
41.0000,entrepreneur,married,secondary,no,707.0000,no,no,unknown,18.0000,jun,707.0000,1.0000,-1.0000,0.0000,unknown,yes
33.0000,technician,married,secondary,no,4.0000,yes,yes,unknown,18.0000,jun,625.0000,2.0000,-1.0000,0.0000,unknown,yes
46.0000,admin.,married,secondary,no,126.0000,no,no,unknown,18.0000,jun,1255.0000,1.0000,-1.0000,0.0000,unknown,yes
31.0000,blue-collar,married,secondary,no,671.0000,yes,no,unknown,18.0000,jun,704.0000,4.0000,-1.0000,0.0000,unknown,yes
41.0000,blue-collar,married,primary,no,219.0000,no,yes,unknown,18.0000,jun,1574.0000,3.0000,-1.0000,0.0000,unknown,yes
41.0000,blue-collar,divorced,secondary,no,3622.0000,no,no,unknown,19.0000,jun,1135.0000,4.0000,-1.0000,0.0000,unknown,yes
55.0000,retired,divorced,secondary,no,1580.0000,no,yes,unknown,19.0000,jun,1007.0000,1.0000,-1.0000,0.0000,unknown,yes
53.0000,technician,married,secondary,no,1319.0000,no,no,unknown,19.0000,jun,1318.0000,3.0000,-1.0000,0.0000,unknown,yes
55.0000,housemaid,married,primary,no,2152.0000,no,no,unknown,19.0000,jun,922.0000,2.0000,-1.0000,0.0000,unknown,yes
39.0000,services,married,secondary,no,2843.0000,yes,no,unknown,19.0000,jun,585.0000,1.0000,-1.0000,0.0000,unknown,yes
40.0000,entrepreneur,married,tertiary,yes,0.0000,no,no,unknown,19.0000,jun,952.0000,4.0000,-1.0000,0.0000,unknown,yes
59.0000,retired,married,primary,no,1115.0000,no,no,unknown,19.0000,jun,834.0000,1.0000,-1.0000,0.0000,unknown,yes
42.0000,blue-collar,single,secondary,no,625.0000,no,no,unknown,19.0000,jun,651.0000,3.0000,-1.0000,0.0000,unknown,yes
41.0000,blue-collar,married,primary,no,246.0000,no,no,unknown,19.0000,jun,683.0000,3.0000,-1.0000,0.0000,unknown,yes
27.0000,blue-collar,married,secondary,no,61.0000,yes,no,unknown,19.0000,jun,1012.0000,1.0000,-1.0000,0.0000,unknown,yes
25.0000,blue-collar,single,secondary,no,-191.0000,yes,no,unknown,19.0000,jun,958.0000,7.0000,-1.0000,0.0000,unknown,yes
43.0000,unemployed,married,primary,no,519.0000,no,no,unknown,20.0000,jun,973.0000,2.0000,-1.0000,0.0000,unknown,yes
44.0000,services,married,secondary,no,522.0000,no,yes,unknown,20.0000,jun,911.0000,1.0000,-1.0000,0.0000,unknown,yes
26.0000,blue-collar,single,secondary,no,-46.0000,yes,no,unknown,20.0000,jun,382.0000,7.0000,-1.0000,0.0000,unknown,yes
52.0000,retired,married,tertiary,no,2269.0000,no,no,unknown,20.0000,jun,1210.0000,1.0000,-1.0000,0.0000,unknown,yes
54.0000,services,married,unknown,no,386.0000,no,yes,unknown,20.0000,jun,838.0000,1.0000,-1.0000,0.0000,unknown,yes
56.0000,management,married,tertiary,no,0.0000,no,yes,unknown,20.0000,jun,422.0000,1.0000,-1.0000,0.0000,unknown,yes
47.0000,technician,married,tertiary,no,1694.0000,no,yes,unknown,20.0000,jun,560.0000,3.0000,-1.0000,0.0000,unknown,yes
40.0000,blue-collar,married,secondary,no,188.0000,yes,yes,unknown,20.0000,jun,570.0000,2.0000,-1.0000,0.0000,unknown,yes
46.0000,services,divorced,secondary,no,0.0000,no,no,unknown,20.0000,jun,1023.0000,3.0000,-1.0000,0.0000,unknown,yes
43.0000,blue-collar,single,secondary,no,740.0000,yes,no,unknown,20.0000,jun,585.0000,2.0000,-1.0000,0.0000,unknown,yes
45.0000,management,married,tertiary,no,655.0000,no,no,unknown,20.0000,jun,693.0000,3.0000,-1.0000,0.0000,unknown,yes
40.0000,blue-collar,married,secondary,no,1009.0000,yes,yes,unknown,20.0000,jun,1036.0000,5.0000,-1.0000,0.0000,unknown,yes
36.0000,unemployed,married,tertiary,no,4145.0000,no,no,unknown,20.0000,jun,988.0000,4.0000,-1.0000,0.0000,unknown,yes
27.0000,blue-collar,single,secondary,yes,-27.0000,no,no,unknown,23.0000,jun,498.0000,2.0000,-1.0000,0.0000,unknown,yes
26.0000,admin.,single,primary,no,-122.0000,yes,no,unknown,23.0000,jun,670.0000,3.0000,-1.0000,0.0000,unknown,yes
43.0000,management,married,tertiary,no,149.0000,yes,no,unknown,23.0000,jun,662.0000,2.0000,-1.0000,0.0000,unknown,yes
25.0000,blue-collar,single,primary,no,52.0000,yes,no,unknown,24.0000,jun,528.0000,2.0000,-1.0000,0.0000,unknown,yes
27.0000,blue-collar,married,tertiary,no,335.0000,yes,no,unknown,26.0000,jun,519.0000,3.0000,-1.0000,0.0000,unknown,yes
30.0000,technician,married,tertiary,no,526.0000,yes,yes,unknown,26.0000,jun,677.0000,3.0000,-1.0000,0.0000,unknown,yes
27.0000,blue-collar,married,primary,no,-413.0000,no,yes,unknown,27.0000,jun,422.0000,6.0000,-1.0000,0.0000,unknown,yes
32.0000,admin.,divorced,secondary,no,-241.0000,no,yes,unknown,27.0000,jun,856.0000,2.0000,-1.0000,0.0000,unknown,yes
37.0000,technician,single,tertiary,no,0.0000,no,no,unknown,1.0000,jul,1135.0000,2.0000,-1.0000,0.0000,unknown,yes
27.0000,technician,single,secondary,no,158.0000,no,no,unknown,1.0000,jul,650.0000,2.0000,-1.0000,0.0000,unknown,yes
29.0000,services,single,secondary,no,84.0000,no,yes,unknown,3.0000,jul,587.0000,3.0000,-1.0000,0.0000,unknown,yes
33.0000,services,married,secondary,no,114.0000,no,yes,unknown,3.0000,jul,676.0000,1.0000,-1.0000,0.0000,unknown,yes
36.0000,technician,married,primary,no,0.0000,no,no,unknown,4.0000,jul,584.0000,1.0000,-1.0000,0.0000,unknown,yes
28.0000,blue-collar,single,secondary,no,-127.0000,yes,no,cellular,4.0000,jul,1044.0000,3.0000,-1.0000,0.0000,unknown,yes
55.0000,blue-collar,married,secondary,no,49.0000,yes,no,cellular,7.0000,jul,494.0000,4.0000,-1.0000,0.0000,unknown,yes
51.0000,technician,married,secondary,no,216.0000,no,no,cellular,7.0000,jul,615.0000,2.0000,-1.0000,0.0000,unknown,yes
39.0000,technician,single,secondary,no,506.0000,yes,no,cellular,7.0000,jul,718.0000,2.0000,-1.0000,0.0000,unknown,yes
42.0000,blue-collar,divorced,primary,no,213.0000,yes,no,cellular,7.0000,jul,434.0000,3.0000,-1.0000,0.0000,unknown,yes
33.0000,services,single,secondary,no,170.0000,no,no,cellular,7.0000,jul,782.0000,1.0000,-1.0000,0.0000,unknown,yes
36.0000,entrepreneur,divorced,tertiary,no,776.0000,no,yes,cellular,7.0000,jul,722.0000,3.0000,-1.0000,0.0000,unknown,yes
45.0000,technician,married,secondary,no,879.0000,no,no,cellular,7.0000,jul,621.0000,2.0000,-1.0000,0.0000,unknown,yes
37.0000,self-employed,married,secondary,no,1633.0000,no,no,cellular,7.0000,jul,629.0000,2.0000,-1.0000,0.0000,unknown,yes
46.0000,unemployed,married,secondary,no,926.0000,no,no,cellular,7.0000,jul,385.0000,5.0000,-1.0000,0.0000,unknown,yes
32.0000,self-employed,single,tertiary,no,2559.0000,no,no,cellular,7.0000,jul,889.0000,1.0000,-1.0000,0.0000,unknown,yes
28.0000,technician,single,secondary,no,909.0000,no,yes,cellular,7.0000,jul,532.0000,1.0000,-1.0000,0.0000,unknown,yes
45.0000,admin.,divorced,secondary,no,-176.0000,no,yes,cellular,7.0000,jul,574.0000,1.0000,-1.0000,0.0000,unknown,yes
41.0000,blue-collar,single,secondary,yes,1085.0000,yes,yes,cellular,7.0000,jul,599.0000,1.0000,-1.0000,0.0000,unknown,yes
59.0000,blue-collar,divorced,primary,no,1265.0000,no,yes,cellular,7.0000,jul,849.0000,1.0000,-1.0000,0.0000,unknown,yes
47.0000,technician,single,secondary,no,-239.0000,yes,yes,cellular,7.0000,jul,973.0000,3.0000,-1.0000,0.0000,unknown,yes
31.0000,blue-collar,single,secondary,no,726.0000,no,no,cellular,7.0000,jul,719.0000,2.0000,-1.0000,0.0000,unknown,yes
31.0000,management,single,tertiary,no,296.0000,no,yes,cellular,8.0000,jul,509.0000,4.0000,-1.0000,0.0000,unknown,yes
33.0000,entrepreneur,married,secondary,no,-627.0000,yes,yes,cellular,8.0000,jul,740.0000,1.0000,-1.0000,0.0000,unknown,yes
52.0000,entrepreneur,married,tertiary,yes,-468.0000,no,no,cellular,8.0000,jul,534.0000,1.0000,-1.0000,0.0000,unknown,yes
26.0000,self-employed,single,secondary,no,551.0000,no,no,cellular,8.0000,jul,531.0000,1.0000,-1.0000,0.0000,unknown,yes
25.0000,technician,single,secondary,no,0.0000,no,yes,cellular,8.0000,jul,634.0000,1.0000,-1.0000,0.0000,unknown,yes
25.0000,blue-collar,married,secondary,no,101.0000,no,yes,cellular,8.0000,jul,460.0000,3.0000,-1.0000,0.0000,unknown,yes
28.0000,blue-collar,single,secondary,no,517.0000,no,yes,cellular,8.0000,jul,681.0000,1.0000,-1.0000,0.0000,unknown,yes
33.0000,entrepreneur,divorced,tertiary,no,37.0000,no,yes,cellular,8.0000,jul,1082.0000,1.0000,-1.0000,0.0000,unknown,yes
45.0000,management,divorced,tertiary,no,854.0000,no,yes,cellular,8.0000,jul,730.0000,1.0000,-1.0000,0.0000,unknown,yes
36.0000,services,married,secondary,no,30.0000,no,yes,cellular,8.0000,jul,716.0000,5.0000,-1.0000,0.0000,unknown,yes
26.0000,blue-collar,single,secondary,yes,81.0000,no,yes,cellular,8.0000,jul,803.0000,2.0000,-1.0000,0.0000,unknown,yes
38.0000,technician,married,secondary,no,0.0000,no,no,cellular,8.0000,jul,635.0000,1.0000,-1.0000,0.0000,unknown,yes
56.0000,blue-collar,single,secondary,no,663.0000,no,yes,cellular,8.0000,jul,819.0000,3.0000,-1.0000,0.0000,unknown,yes
26.0000,admin.,single,secondary,no,102.0000,no,yes,cellular,8.0000,jul,658.0000,2.0000,-1.0000,0.0000,unknown,yes
26.0000,technician,married,secondary,no,370.0000,no,yes,cellular,8.0000,jul,1061.0000,4.0000,-1.0000,0.0000,unknown,yes
25.0000,blue-collar,single,secondary,no,189.0000,no,yes,cellular,8.0000,jul,687.0000,2.0000,-1.0000,0.0000,unknown,yes
26.0000,unemployed,single,secondary,no,111.0000,no,no,cellular,9.0000,jul,537.0000,1.0000,-1.0000,0.0000,unknown,yes
40.0000,blue-collar,married,primary,no,665.0000,yes,no,cellular,9.0000,jul,781.0000,1.0000,-1.0000,0.0000,unknown,yes
37.0000,admin.,married,primary,no,214.0000,yes,no,cellular,9.0000,jul,645.0000,1.0000,-1.0000,0.0000,unknown,yes
43.0000,blue-collar,single,primary,no,0.0000,no,no,cellular,9.0000,jul,1242.0000,1.0000,-1.0000,0.0000,unknown,yes
41.0000,services,divorced,tertiary,no,1583.0000,yes,no,cellular,9.0000,jul,662.0000,1.0000,-1.0000,0.0000,unknown,yes
49.0000,blue-collar,married,secondary,no,0.0000,no,yes,cellular,9.0000,jul,625.0000,1.0000,-1.0000,0.0000,unknown,yes
29.0000,admin.,divorced,tertiary,yes,0.0000,no,yes,cellular,9.0000,jul,426.0000,3.0000,-1.0000,0.0000,unknown,yes
39.0000,services,divorced,secondary,no,687.0000,yes,no,cellular,9.0000,jul,869.0000,1.0000,-1.0000,0.0000,unknown,yes
38.0000,management,married,tertiary,yes,327.0000,yes,yes,cellular,9.0000,jul,556.0000,5.0000,-1.0000,0.0000,unknown,yes
26.0000,technician,married,secondary,no,-119.0000,no,yes,cellular,9.0000,jul,359.0000,5.0000,-1.0000,0.0000,unknown,yes
32.0000,management,married,tertiary,no,794.0000,yes,yes,cellular,9.0000,jul,1014.0000,1.0000,-1.0000,0.0000,unknown,yes
33.0000,blue-collar,married,primary,no,-191.0000,yes,yes,cellular,9.0000,jul,1290.0000,4.0000,-1.0000,0.0000,unknown,yes
31.0000,management,single,tertiary,no,409.0000,no,yes,cellular,9.0000,jul,564.0000,5.0000,-1.0000,0.0000,unknown,yes
27.0000,unemployed,single,primary,no,9.0000,no,yes,cellular,9.0000,jul,919.0000,2.0000,-1.0000,0.0000,unknown,yes
30.0000,blue-collar,single,secondary,no,155.0000,yes,yes,cellular,9.0000,jul,1426.0000,3.0000,-1.0000,0.0000,unknown,yes
35.0000,blue-collar,married,secondary,no,1330.0000,no,no,cellular,10.0000,jul,901.0000,1.0000,-1.0000,0.0000,unknown,yes
26.0000,blue-collar,single,secondary,no,-29.0000,yes,no,cellular,10.0000,jul,998.0000,4.0000,-1.0000,0.0000,unknown,yes
45.0000,entrepreneur,married,unknown,no,3133.0000,yes,yes,cellular,10.0000,jul,804.0000,1.0000,-1.0000,0.0000,unknown,yes
34.0000,admin.,married,secondary,no,-33.0000,yes,yes,cellular,10.0000,jul,961.0000,1.0000,-1.0000,0.0000,unknown,yes
28.0000,admin.,single,secondary,no,-170.0000,no,yes,cellular,10.0000,jul,720.0000,2.0000,-1.0000,0.0000,unknown,yes
30.0000,blue-collar,single,secondary,no,1598.0000,yes,no,cellular,10.0000,jul,634.0000,1.0000,-1.0000,0.0000,unknown,yes
30.0000,services,married,secondary,no,5.0000,no,yes,cellular,10.0000,jul,829.0000,5.0000,-1.0000,0.0000,unknown,yes
47.0000,services,married,secondary,no,367.0000,yes,no,cellular,10.0000,jul,476.0000,4.0000,-1.0000,0.0000,unknown,yes
57.0000,admin.,divorced,secondary,no,658.0000,no,no,cellular,10.0000,jul,724.0000,1.0000,-1.0000,0.0000,unknown,yes
38.0000,management,married,tertiary,no,1722.0000,yes,no,cellular,10.0000,jul,500.0000,1.0000,-1.0000,0.0000,unknown,yes
30.0000,blue-collar,married,secondary,no,0.0000,yes,yes,cellular,10.0000,jul,1399.0000,1.0000,-1.0000,0.0000,unknown,yes
26.0000,management,single,tertiary,no,45.0000,no,no,cellular,10.0000,jul,1187.0000,3.0000,-1.0000,0.0000,unknown,yes
31.0000,student,married,primary,no,46.0000,yes,no,cellular,10.0000,jul,487.0000,1.0000,-1.0000,0.0000,unknown,yes
29.0000,blue-collar,single,secondary,no,482.0000,no,yes,cellular,10.0000,jul,1097.0000,3.0000,-1.0000,0.0000,unknown,yes
49.0000,blue-collar,married,secondary,no,3728.0000,yes,no,cellular,11.0000,jul,1060.0000,2.0000,-1.0000,0.0000,unknown,yes
60.0000,retired,divorced,secondary,no,1099.0000,no,no,cellular,11.0000,jul,764.0000,2.0000,-1.0000,0.0000,unknown,yes
60.0000,management,married,tertiary,no,2222.0000,yes,no,cellular,11.0000,jul,1120.0000,2.0000,-1.0000,0.0000,unknown,yes
29.0000,management,single,tertiary,no,983.0000,yes,no,cellular,11.0000,jul,963.0000,2.0000,-1.0000,0.0000,unknown,yes
44.0000,admin.,married,secondary,no,1074.0000,yes,no,cellular,11.0000,jul,911.0000,2.0000,-1.0000,0.0000,unknown,yes
47.0000,technician,married,secondary,no,3466.0000,yes,no,cellular,11.0000,jul,853.0000,2.0000,-1.0000,0.0000,unknown,yes
35.0000,admin.,married,secondary,no,-203.0000,yes,no,cellular,11.0000,jul,1649.0000,2.0000,-1.0000,0.0000,unknown,yes
35.0000,entrepreneur,married,secondary,no,2436.0000,no,yes,cellular,14.0000,jul,1397.0000,3.0000,-1.0000,0.0000,unknown,yes
38.0000,technician,married,secondary,no,976.0000,yes,no,cellular,14.0000,jul,766.0000,3.0000,-1.0000,0.0000,unknown,yes
34.0000,entrepreneur,married,tertiary,no,146.0000,yes,no,cellular,14.0000,jul,788.0000,2.0000,-1.0000,0.0000,unknown,yes
50.0000,technician,married,secondary,no,156.0000,no,yes,cellular,14.0000,jul,1130.0000,3.0000,-1.0000,0.0000,unknown,yes
43.0000,admin.,married,tertiary,no,189.0000,yes,no,cellular,14.0000,jul,1062.0000,4.0000,-1.0000,0.0000,unknown,yes
44.0000,admin.,divorced,secondary,no,163.0000,yes,no,cellular,14.0000,jul,1669.0000,2.0000,-1.0000,0.0000,unknown,yes
51.0000,services,divorced,secondary,no,242.0000,no,yes,cellular,14.0000,jul,1336.0000,4.0000,-1.0000,0.0000,unknown,yes
